section,run_id,method,n,metric,mean,std
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,LeadTime@P80,0.0,0.0
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Brier,0.0664326711367038,0.0031956762667025404
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Analog-Fidelity@5,,
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,TTE-Err@1,,
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,AUROC,,
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,LogLoss,,
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,ECE@10,,
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,BestF1,,
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Precision@P80,0.0,0.0
event_disjoint,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Recall@P80,0.0,0.0
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,AUPRC,0.7013888888888888,0.1104668823619343
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,LeadTime@P80,10.833333333333334,2.3570226039551585
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Brier,0.055042090962521543,0.012330226897380057
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Analog-Fidelity@5,70.20080321285141,3.1987642974682537
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,TTE-Err@1,26.94444465637207,4.321207807540201
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,AUROC,,
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,LogLoss,,
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,ECE@10,,
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,BestF1,,
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Precision@P80,1.0,0.0
event_disjoint,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Recall@P80,0.5555555555555556,0.15713484026367722
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,AUPRC,0.7749999999999999,0.011785113019775802
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,LeadTime@P80,11.666666666666666,1.1785113019775793
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Brier,0.03500776489575704,0.0020855990054482842
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Analog-Fidelity@5,71.88755020080322,3.629597920544577
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,TTE-Err@1,25.277777353922527,1.571348702347695
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,AUROC,0.9632034632034632,0.007069234466906706
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,LogLoss,0.11596920935934416,0.0064719917290316925
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,ECE@10,0.040185582200539804,0.001435430037843213
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,BestF1,0.8,0.0
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Precision@P80,1.0,0.0
event_disjoint,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Recall@P80,0.611111111111111,0.0785674201318386
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,AUPRC,0.6444240944240943,0.09537062167856965
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,LeadTime@P80,10.0,2.041241452319315
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,Brier,0.059660499322751456,0.0009509525323994158
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,Analog-Fidelity@5,,
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,TTE-Err@1,,
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,AUROC,,
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,LogLoss,,
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,ECE@10,,
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,BestF1,,
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,Precision@P80,1.0,0.0
event_disjoint_extended,r015_tail_risk_linear_atlasv2_public_event_disjoint,LR-TailRisk,3,Recall@P80,0.38888888888888884,0.2078698548207745
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,AUPRC,0.7415966386554621,0.02087570916462314
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,LeadTime@P80,11.666666666666666,1.1785113019775793
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,Brier,0.05930518244309751,0.0024001204996487546
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,AUROC,,
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,LogLoss,,
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,ECE@10,,
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,BestF1,,
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,Precision@P80,1.0,0.0
event_disjoint_extended,r020_dlinear_forecaster_atlasv2_public_event_disjoint,DLinear-Forecaster,3,Recall@P80,0.611111111111111,0.0785674201318386
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,AUPRC,0.21264469575694794,0.06188444023566433
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,LeadTime@P80,6.666666666666667,4.714045207910317
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,Brier,0.06768660081529035,0.0004752401017180026
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,AUROC,,
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,LogLoss,,
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,ECE@10,,
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,BestF1,,
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,Precision@P80,0.6666666666666666,0.4714045207910317
event_disjoint_extended,r023_timesnet_forecaster_atlasv2_public_event_disjoint,TimesNet-Forecaster,3,Recall@P80,0.1111111111111111,0.07856742013183861
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,AUPRC,0.37182212382179936,0.007839947212160706
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,LeadTime@P80,3.3333333333333335,4.714045207910317
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,Brier,0.06791637806932016,0.003848431526879563
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,AUROC,,
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,LogLoss,,
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,ECE@10,,
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,BestF1,,
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,Precision@P80,0.3333333333333333,0.4714045207910317
event_disjoint_extended,r024_tide_forecaster_atlasv2_public_event_disjoint,TiDE-Forecaster,3,Recall@P80,0.05555555555555555,0.07856742013183861
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,AUPRC,0.30992586312335635,0.15532979446324952
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,LeadTime@P80,3.3333333333333335,4.714045207910317
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,Brier,0.0646603396467485,0.0034346564411912596
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,AUROC,,
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,LogLoss,,
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,ECE@10,,
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,BestF1,,
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,Precision@P80,0.3333333333333333,0.4714045207910317
event_disjoint_extended,r025_tsmixer_forecaster_atlasv2_public_event_disjoint,TSMixer-Forecaster,3,Recall@P80,0.05555555555555555,0.07856742013183861
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,AUPRC,0.7174603174603174,0.034848410158889134
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,LeadTime@P80,11.666666666666666,3.1180478223116177
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,Brier,0.0630568059372437,0.001081615263876649
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,AUROC,,
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,LogLoss,,
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,ECE@10,,
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,BestF1,,
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,Precision@P80,1.0,0.0
event_disjoint_extended,r010_tcn_forecaster_atlasv2_public_event_disjoint,TCN-Forecaster,3,Recall@P80,0.5,0.13608276348795434
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,AUPRC,0.7428571428571428,0.033671751485073675
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,LeadTime@P80,11.666666666666666,1.1785113019775793
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,Brier,0.055438494210295695,0.001387126258614458
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,AUROC,,
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,LogLoss,,
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,ECE@10,,
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,BestF1,,
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,Precision@P80,1.0,0.0
event_disjoint_extended,r018_lstm_forecaster_atlasv2_public_event_disjoint,LSTM-Forecaster,3,Recall@P80,0.5555555555555556,0.15713484026367722
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,AUPRC,0.2567479173666285,0.06473190445804893
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,LeadTime@P80,3.3333333333333335,4.714045207910317
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,Brier,0.06825316790304135,0.0014445103200250735
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,AUROC,,
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,LogLoss,,
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,ECE@10,,
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,BestF1,,
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,Precision@P80,0.3333333333333333,0.4714045207910317
event_disjoint_extended,r021_patchtst_forecaster_atlasv2_public_event_disjoint,PatchTST-Forecaster,3,Recall@P80,0.05555555555555555,0.07856742013183861
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,AUPRC,0.7666666666666666,0.0
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,LeadTime@P80,10.833333333333334,1.1785113019775793
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,Brier,0.04920298995657043,0.014127356590923899
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,AUROC,,
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,LogLoss,,
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,ECE@10,,
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,BestF1,,
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,Precision@P80,1.0,0.0
event_disjoint_extended,r010_transformer_forecaster_atlasv2_public_event_disjoint,Small-Transformer-Forecaster,3,Recall@P80,0.5555555555555556,0.0785674201318386
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,AUPRC,0.25766888098382157,0.06885421262943563
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,LeadTime@P80,0.0,0.0
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Brier,0.0664326711367038,0.0031956762667025404
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Analog-Fidelity@5,,
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,TTE-Err@1,,
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,AUROC,,
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,LogLoss,,
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,ECE@10,,
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,BestF1,,
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Precision@P80,0.0,0.0
event_disjoint_extended,r022_itransformer_forecaster_atlasv2_public_event_disjoint,iTransformer-Forecaster,3,Recall@P80,0.0,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,AUPRC,0.27041499330655955,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,LeadTime@P80,10.0,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Brier,0.06216867461261979,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Analog-Fidelity@5,78.3132530120482,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,TTE-Err@1,30.0,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,AUROC,,
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,LogLoss,,
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,ECE@10,,
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,BestF1,,
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Precision@P80,1.0,0.0
event_disjoint_extended,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Recall@P80,0.16666666666666666,0.0
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,AUPRC,0.6505291005291005,0.13495538508810498
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,LeadTime@P80,7.5,5.400617248673217
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,Brier,0.05208307739525331,0.006445423880282545
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,Analog-Fidelity@5,74.4578313253012,1.2286794008657298
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,TTE-Err@1,26.38888931274414,0.7856739016074634
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,AUROC,,
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,LogLoss,,
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,ECE@10,,
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,BestF1,,
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,Precision@P80,0.6666666666666666,0.4714045207910317
event_disjoint_extended,r015_random_retrieval_atlasv2_public_event_disjoint,Random-Retrieval + Fusion,3,Recall@P80,0.3888888888888889,0.28327886186626583
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,AUPRC,0.7013888888888888,0.1104668823619343
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,LeadTime@P80,10.833333333333334,2.3570226039551585
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Brier,0.055042090962521543,0.012330226897380057
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Analog-Fidelity@5,70.20080321285141,3.1987642974682537
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,TTE-Err@1,26.94444465637207,4.321207807540201
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,AUROC,,
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,LogLoss,,
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,ECE@10,,
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,BestF1,,
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Precision@P80,1.0,0.0
event_disjoint_extended,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Recall@P80,0.5555555555555556,0.15713484026367722
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,AUPRC,0.7749999999999999,0.011785113019775802
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,LeadTime@P80,11.666666666666666,1.1785113019775793
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Brier,0.03500776489575704,0.0020855990054482842
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Analog-Fidelity@5,71.88755020080322,3.629597920544577
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,TTE-Err@1,25.277777353922527,1.571348702347695
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,AUROC,0.9632034632034632,0.007069234466906706
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,LogLoss,0.11596920935934416,0.0064719917290316925
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,ECE@10,0.040185582200539804,0.001435430037843213
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,BestF1,0.8,0.0
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Precision@P80,1.0,0.0
event_disjoint_extended,r240_tracer_adaptive_event_atlasv2_public,TRACER,3,Recall@P80,0.611111111111111,0.0785674201318386
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,AUPRC,0.5380516309087737,0.04923648165090529
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,LeadTime@P80,1.6666666666666667,2.3570226039551585
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,Brier,0.03443687802535194,0.002181391739973098
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,Analog-Fidelity@5,,
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,TTE-Err@1,,
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,AUROC,,
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,LogLoss,,
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,ECE@10,,
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,BestF1,,
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,Precision@P80,0.3333333333333333,0.4714045207910317
ablations_all,r011_no_memory_forecaster_atlasv2_public,No-Memory Forecaster,3,Recall@P80,0.047619047619047616,0.06734350297014738
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,AUPRC,0.046283128636069815,0.0
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,LeadTime@P80,0.0,0.0
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Brier,0.044000000119209286,0.0
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Analog-Fidelity@5,69.88235294117648,0.0
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,TTE-Err@1,29.285715103149414,0.0
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,AUROC,,
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,LogLoss,,
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,ECE@10,,
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,BestF1,,
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Precision@P80,0.0,0.0
ablations_all,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Recall@P80,0.0,0.0
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,AUPRC,0.273669471476489,0.05470010348230541
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,LeadTime@P80,0.0,0.0
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Brier,0.0373837433171401,0.001019526736362102
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Analog-Fidelity@5,70.62745098039215,1.2536758716192737
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,TTE-Err@1,29.761905034383137,2.3570226039551585
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,AUROC,,
